cnpj,nome,uf,city,ibge,bairro,cnae_match,match,tier,method,addr_sim,name_sim,tp_id,tp_name
08989331000370,ATLETAS.COM,ES,Cachoeiro de Itapemirim,3201209,ALTO NOVO PARQUE,principal,0,,,,,,
27357133000176,TITANIUM FIT,PA,Santarém,1506807,SANTARENZINHO,principal,0,,,,,,
27358438000100,,RJ,Rio de Janeiro,3304557,IRAJA,principal,0,,,,,,
27365903000122,,SP,São Bernardo do Campo,3548708,MONTANHAO,principal,0,,,,,,
27366289000113,ESPACO TERAPEUTICO RECRIAR,RS,Porto Alegre,4314902,CRISTAL,secundario,0,,,,,,
27374696000172,FIRE FITNESS ACADEMIA,RN,Natal,2408102,NOSSA SENHORA DA APRESENTACAO,principal,0,,,,,,
27374964000156,FISIOSAUDE,SP,Buritama,3508108,CENTRO,secundario,0,,,,,,
27391684000156,STUDIO PERSONAL GABRIEL BRUMANA,ES,Itapemirim,3202801,CENTRO,principal,0,,,,,,
27398016000150,BIO FIT CENTRO DE TREINAMENTO,SE,Aracaju,2800308,COROA DO MEIO,principal,1,alta,num+rua+nome,100,83,14a27ed3-1a9f-4976-a642-cd7bf6e31547,ACADEMIA BIOFIT Centro de Treinamento
27419760000194,MOVEMENTE SAUDE,PB,João Pessoa,2507507,ESTADOS,secundario,0,,,,,,
27424267000162,ESTUDIO DE PILATES NATHALIA COUTINHO,GO,Santo Antônio de Goiás,5219738,SETOR SUL,secundario,0,,,,,,
27434030000162,JC ESPACO FITNESS,MG,Berilo,3106507,CENTRO,principal,0,,,,,,
27435059000169,SPORT VIDA E CULTURA,PR,Paranavaí,4118402,JARDIM ALVORADA DO SUL,secundario,0,,,,,,
27435099000100,CENTRO DE SAUDE E ESTETICA FLOR DE LIS,SP,Sorocaba,3552205,CIDADE JARDIM,secundario,0,,,,,,
27436806000183,BEM ESTAR PSICOLOGIA E SAUDE,PR,Corbélia,4106308,JARDIM VERA LUCIA,secundario,0,,,,,,
27437142000177,,GO,Valparaíso de Goiás,5221858,PARQUE MARAJO,principal,0,,,,,,
27452434000189,J.S CLUB TRAINER,MG,Uberlândia,3170206,MORUMBI,principal,0,,,,,,
27454031000179,ACADEMIA PRATIC,PB,Maturéia,2509396,CENTRO,principal,0,,,,,,
27468256000184,ACADEMIA BIO FIT,PR,Campo Mourão,4104303,CENTRO,principal,0,,,,,,
27084298000111,NOVUM ACADEMIA,SP,São Paulo,3550308,CITY AMERICA,principal,1,alta,num+rua+nome,100,100,eeca00e8-578e-47ab-a430-f374041d19ae,Novum Academia 
27479502000101,CRF - CENTRO DE REABILITACAO FUNCIONAL,GO,Goiânia,5208707,SET LESTE UNIVERSITARIO,secundario,0,,,,,,
27496396000166,STUDIO PERFORMANCE,CE,Tabuleiro do Norte,2313104,CENTRO,principal,0,,,,,,
27504056000130,,SP,Vinhedo,3556701,RESIDENCIAL AQUARIO,principal,0,,,,,,
27504427000183,ACADEMIA POWER FIT,MT,Cáceres,5102504,CAVALHADA I,principal,1,alta,num+rua+nome,100,88,a5a65126-7f52-4aef-af23-e8621f788cf4,ACADEMIA POWER TECH
27506876000160,GV CONSULTORIA E TREINAMENTOS,SP,Guarujá,3518701,JARDIM ENSEADA,secundario,0,,,,,,
27524436000136,ACADEMIA EXTREME 360,MG,Uberaba,3170107,JARDIM ITALIA,principal,0,,,,,,
27525007000183,PS CLASSICO PILATES,SP,São Paulo,3550308,CIDADE SATELITE SANTA BARBARA,principal,0,,,,,,
27527754000150,CHUTE BOXE,SP,São Paulo,3550308,VILA CORDEIRO,principal,0,,,,,,
27529433000195,MOVIMENTE FISIOTERAPIA E PILATES,MT,Barra do Bugres,5101704,CENTRO,secundario,0,,,,,,
27532056000143,M2FIT STUDIO DE TREINAMENTO PERSONALIZADO,SP,Tupã,3555000,CENTRO,principal,0,,,,,,
27542700000164,VIVA + CONSULTORIA DO BEM ESTAR,RN,Natal,2408102,PITIMBU,principal,0,,,,,,
27544609000188,PH GYM,CE,Fortaleza,2304400,PASSARE,principal,0,,,,,,
27548307000188,,SP,Indiaporã,3520707,CENTRO,secundario,0,,,,,,
27548336000140,ACADEMIA PERFORMA,PA,Capanema,1502202,CAMPINHO,principal,0,,,,,,
27549263000100,MW FITNESS ACADEMIA,MA,São Luís,2111300,SAO FRANCISCO,principal,0,,,,,,
27550035000150,S.C.A FISIOTERAPIA,SP,Campinas,3509502,JARDIM CHAPADAO,secundario,0,,,,,,
27555260000180,,RJ,Itaguaí,3302007,CENTRO,secundario,0,,,,,,
27557325000126,PRO-FIT A MAQUINA DO FUTURO,MS,Paranaíba,5006309,SAO JOSE,principal,0,,,,,,
27565991000106,FRANCIELI ROSIN FISIOTERAPIA,RS,Protásio Alves,4315172,CENTRO,secundario,0,,,,,,
27571513000109,"LILIUM - PILATES, FISIOTERAPIA E BEM-ESTAR",PE,Petrolina,2611101,SAO JOSE,secundario,0,,,,,,
27572280000169,FISIOLIFE ACADEMIA,PA,São Miguel do Guamá,1507607,SAO MANOEL,principal,0,,,,,,
27579609000113,,PR,Rolândia,4122404,VILA OLIVEIRA,principal,0,,,,,,
27593220000122,CT TREINAMENTO FUNCIONAL,SC,Balneário Camboriú,4202008,BARRA,principal,0,,,,,,
27593428000141,,PB,Vieirópolis,2517209,Centro,secundario,0,,,,,,
26267935000122,GLORIOUS,SC,Itajaí,4208203,RESSACADA,secundario,0,,,,,,
27607736000189,OXY ACADEMIA,PR,Rio Negro,4122305,CENTRO,principal,0,,,,,,
27608634000188,,PE,Jaboatão dos Guararapes,2607901,VILA RICA,principal,0,,,,,,
27614107000186,KM ASSESSORIA ESPORTES E LAZER,SP,Guarulhos,3518800,JARDIM PINHEIROS,secundario,0,,,,,,
27618928000190,RQX SYSTEM,RS,Porto Alegre,4314902,MOINHOS VENTO,secundario,0,,,,,,
27619927000160,,AM,Manaus,1302603,CIDADE DE DEUS,principal,0,,,,,,
27620550000160,,SE,Japaratuba,2803302,centro,principal,0,,,,,,
27622193000179,SUPER CORPO ACADEMIA,ES,Colatina,3201506,MARIA ESMENIA,principal,0,,,,,,
27623179000190,TAMARA PASSARINI PILATES,SP,Cotia,3513009,JARDIM DA GLORIA,principal,1,alta,num+rua+nome,100,100,cef716f8-3aac-4b68-83ed-ba0e83ca4d5c,Pilates Tâmara Passarini
27634535000170,,MG,Belo Horizonte,3106200,SAVASSI,secundario,0,,,,,,
27636500000170,VIVER PLENO ESPACO INTEGRADO,ES,Brejetuba,3201159,BREJAUBINHA,secundario,0,,,,,,
27649883000111,MOV MINDS,RJ,Nova Iguaçu,3303500,CENTRO,secundario,0,,,,,,
08048950000360,,SP,Cândido Mota,3510005,CENTRO,secundario,0,,,,,,
27659328000170,IRON SISTERS,RS,Gravataí,4309209,PARQUE DOS ANJOS,principal,1,media,nome+rua,100,100,15289f01-1d71-44f0-bc7e-dd2a8c53aa36,Iron Sisters 
27667142000163,DKF PSICOLOGIA E CONSULTORIA ESPORTIVA,SP,Osasco,3534401,NOVO OSASCO,secundario,0,,,,,,
27667449000164,SINERGIA PATINACAO ARTISTICA,RS,Santa Cruz do Sul,4316808,ARROIO GRANDE,secundario,0,,,,,,
27674634000186,L.P. FITNESS,SP,São Paulo,3550308,PARAISO,principal,0,,,,,,
27675175000155,UNIVERSO FITNESS ACADEMIA,PB,Juru,2508000,CENTRO,principal,0,,,,,,
27682847000150,SAUDE & MAIS - ORIENTACAO ESPORTIVA,SP,Sertãozinho,3551702,CENTRO,principal,0,,,,,,
27682872000133,,SP,São Paulo,3550308,SANTANA,secundario,0,,,,,,
27688094000190,,MG,Fortuna de Minas,3126406,Centro,secundario,0,,,,,,
27699827000191,CROSSFIT BLUMENAU III,SC,Blumenau,4202404,VICTOR KONDER,principal,0,,,,,,
27700339000157,F 1 FITNESS,PE,Recife,2611606,CURADO,principal,0,,,,,,
27705101000114,FZA,SP,Santo André,3547809,VILA PALMARES,secundario,0,,,,,,
27733487000178,NUTRICLIN ATENDIMENTOS ESPECIALIZADOS,BA,Dias d'Ávila,2910057,CENTRO,secundario,0,,,,,,
27746226000192,CLINICA DRA ALINE PEREIRA,SC,Florianópolis,4205407,ITAGUACU,secundario,0,,,,,,
27634535000332,,MG,Belo Horizonte,3106200,SAVASSI,secundario,0,,,,,,
27634535000413,,MG,Belo Horizonte,3106200,FLORESTA,secundario,0,,,,,,
27765936000160,MONSTER GYM,RS,Tapes,4321105,CENTRO,principal,0,,,,,,
27781752000193,RCM SERVICOS,SP,Taubaté,3554102,VILA SAO GERALDO,principal,0,,,,,,
27806465000190,,MG,Juiz de Fora,3136702,ALTO DOS PASSOS,principal,0,,,,,,
27814903000162,ACADEMIA EVOLUTION FITNESS,MG,Santa Luzia,3157807,MARIA ANTONIETA MELLO AZEVEDO (SAO BENEDITO),principal,0,,,,,,
27818975000188,F3 SPORTS,PR,Londrina,4113700,JARDIM UNIAO DA VITORIA,principal,0,,,,,,
27820744000109,UNBORN 968,PB,Campina Grande,2504009,VELAME,principal,0,,,,,,
27821235000109,ACADEMIA EQUILIBRIO,RS,Canoas,4304606,IGARA,principal,0,,,,,,
27829405000193,JULIANO PRADO STUDIO PERSONAL TRAINNING,SP,Araraquara,3503208,VILA HARMONIA,principal,0,,,,,,
27837670000113,LIVE ACADEMIA,RJ,Volta Redonda,3306305,SANTA CRUZ,principal,1,media,nome+rua,84,100,406dab00-66d6-4461-a39d-a8ec39edbc72,Live Fitness Academia
27847749000125,AZ STUDIO,SP,Votuporanga,3557105,VILA RESIDENCIAL MORINI,principal,0,,,,,,
11192357000216,FISIOKAREN CENTRO DE FISIOTERAPIA E ESTETICA,RS,Butiá,4302709,CENTRO,secundario,0,,,,,,
27850489000147,ACADEMIA CORPUS LIFE,PA,Tucuruí,1508100,MATINHA,principal,0,,,,,,
27854460000133,ESTUDIO FISIO FORMA,BA,Porto Seguro,2925303,PARAISO DOS PATAXOS - SEDE,secundario,0,,,,,,
27875460000110,FAST SAUDE,RJ,Rio de Janeiro,3304557,BARRA DA TIJUCA,principal,0,,,,,,
27896253000141,,SP,São Paulo,3550308,VILA OLIMPIA,secundario,0,,,,,,
27898904000132,,SP,São Paulo,3550308,SANTANA,secundario,0,,,,,,
27901493000197,,SP,Poá,3539806,VILA SAO JOAO,principal,0,,,,,,
27914211000196,ACADEMIA TOTAL FITNESS,PR,Ponta Grossa,4119905,NOVA RUSSIA,principal,0,,,,,,
27926285000142,STUDIO P4 - TREINAMENTO PERSONALIZADO,RO,Porto Velho,1100205,NOVA PORTO VELHO,principal,0,,,,,,
27927033000138,CORADELLI PILATES E MOVIMENTO,SC,Joinville,4209102,FATIMA,principal,1,alta,num+rua+nome,88,100,19451e4e-b3c6-48f6-80d9-d2815f5d8157,Coradelli Pilates e Movimento
27940803000182,ANAILE THOMAZ,RJ,Niterói,3303302,FONSECA,secundario,0,,,,,,
27947284000184,,SP,São Paulo,3550308,VILA ANTONIETA,principal,0,,,,,,
27950383000115,,SP,Campinas,3509502,JARDIM PARAISO,principal,0,,,,,,
22902694002481,******,PE,Recife,2611606,MADALENA,principal,0,,,,,,
27965339000189,BF9 FITNESS,SP,São Paulo,3550308,JARDIM TANGO,principal,0,,,,,,
27966261000117,,PR,Francisco Beltrão,4108403,GUANABARA,principal,0,,,,,,
27975591000179,,DF,Brasília,5300108,JARDIM RORIZ (PLANALTINA),principal,0,,,,,,
27981222000199,CENTRO FITNESS APTUS,SP,Sertãozinho,3551702,JARDIM NOVA EUROPA,principal,0,,,,,,
27989070000170,UNIPHYSIO,DF,Brasília,5300108,NORTE (AGUAS CLARAS),secundario,0,,,,,,
28010647000113,L MARTINS TRAINER,SP,São Paulo,3550308,MORRO DOS INGLESES,principal,0,,,,,,
28019287000110,STUDIO JO FITNESS,MG,Cambuí,3110608,CENTRO,principal,1,alta,num+rua+nome,100,85,c037427a-8f1a-48b8-80b9-81ced57e5f53,Studio Jofitness 
28022916000161,SENHORA,SP,Sorocaba,3552205,CENTRO,secundario,0,,,,,,
28024060000163,LINE UP PILATES,MG,Uberlândia,3170206,JARAGUA,secundario,1,alta,num+rua+nome,100,100,1b3f4718-9d29-4d88-9d19-a9bfea33bdb1,Line up fisioterapia e pilates 
28056426000186,,RS,Caxias do Sul,4305108,SANTA CATARINA,principal,0,,,,,,
28057341000112,,MG,Uberlândia,3170206,NOSSA SENHORA APARECIDA,principal,0,,,,,,
28059278000153,,SP,São Paulo,3550308,SANTO AMARO,principal,0,,,,,,
28066095000165,FITNESS CENTER HIIT SAMURAI,SE,Simão Dias,2807105,CENTRO,principal,0,,,,,,
28073041000127,'CIPO FIT ACADEMIA',MG,Santana do Riacho,3159001,SERRA DO CIPO,principal,0,,,,,,
28082344000106,RM LABORAL,SP,Mogi Mirim,3530805,VILA SANTA LUZIA,principal,0,,,,,,
28102904000147,UNITY ACADEMIA,SP,São Paulo,3550308,PARQUE SANTA MADALENA,principal,1,alta,num+rua+nome,100,100,ff7f85a6-7e89-4f5e-9b7b-658ee07568a2,UNITY ACADEMIA
28111072000125,HELGYM TREINAMENTO PERSONALIZADO,SP,Salto,3545209,CENTRO,principal,0,,,,,,
10918163001426,PROVIDA SERVICOS ASSISTENCIAIS,RS,Paraíso do Sul,4314027,CENTRO,secundario,0,,,,,,
28111543000103,CLIN PILATES E SAUDE,PR,Cascavel,4104808,CENTRO,principal,0,,,,,,
28122436000172,ACADEMIA MALHARTEAM FITNESS,GO,Luziânia,5212501,JARDIM DO INGA,principal,0,,,,,,
28140251000190,ACADEMIA TAEKWONDO MESTRE MARCIO EUGENIO,SP,Indaiatuba,3520509,AQUI SE VIVE,principal,0,,,,,,
28140329000177,FISIOYOU,RS,Santa Maria,4316907,CENTRO,secundario,0,,,,,,
28141301000154,SORVETES KEK'S,SP,Santa Bárbara d'Oeste,3545803,JARDIM PEROLA,secundario,0,,,,,,
28142093000108,PONTO FITNESS ACADEMIA,SE,Porto da Folha,2805604,CENTRO,principal,0,,,,,,
28145414000128,ACADEMIA TOP SAUDE,GO,Águas Lindas de Goiás,5200258,JARDIM BRASILIA,principal,0,,,,,,
28147840000109,MEU MOMENTO PILATES,SP,Osasco,3534401,ADALGISA,principal,1,alta,num+rua+nome,100,100,0e168232-db8d-4786-815d-65261ec830fe,Meu Momento Pilates 
28148975000180,PERSONAL JUAN PABLO,RJ,Niterói,3303302,ICARAI,secundario,0,,,,,,
28151511000123,JAQUELINE GRANDO ESTUDIO DE PILATES,PR,Vitorino,4128708,CENTRO,principal,0,,,,,,
28168400000120,,PR,Toledo,4127700,JARDIM LA SALLE,principal,0,,,,,,
28184183000161,MERCANTIL & PANIFICADORA ESTEFANY,PA,Mocajuba,1504604,NOVO,secundario,0,,,,,,
28187618000121,LF ACADEMIA PERSONAL,RS,Não-Me-Toque,4312658,CENTRO,principal,0,,,,,,
28195448000127,PRIME BEACH,RS,Novo Hamburgo,4313409,HAMBURGO VELHO,secundario,0,,,,,,
28197733000187,CARANDA FITNESS,MS,Campo Grande,5002704,CARANDA BOSQUE,principal,0,,,,,,
28198835000117,COMPLEXO REAL PARQUE,SP,São Paulo,3550308,REAL PARQUE,secundario,0,,,,,,
28215686000157,WAGNER RAMALHO COACH TRAINING,PR,Pato Branco,4118501,CENTRO,principal,0,,,,,,
28245178000111,,RS,Uruguaiana,4322400,SAO JOAO,secundario,0,,,,,,
28248401000184,CORPORAL FISIOTERAPIA E ODONTOLOGIA,GO,Mineiros,5213103,CENTRO,secundario,0,,,,,,
24429905000220,SMART FIT SINOP,MT,Sinop,5107909,SETOR COMERCIAL,principal,0,,,,,,
28267588000163,ESTACAO FITNESS,AP,Macapá,1600303,INFRAERO,principal,0,,,,,,
28281668000173,LOBO PERFORMANCE E SAUDE,RN,Parnamirim,2403251,COHABINAL,principal,0,,,,,,
28287152000136,,PA,Oriximiná,1505304,CENTRO,principal,0,,,,,,
28296007000111,JACARE BEACH SPORTS,MG,Santana do Jacaré,3158805,SEVILHA,secundario,0,,,,,,
07594978017810,SMARTFIT,SP,São Paulo,3550308,BARRA FUNDA,principal,0,,,,,,
28307091000121,PROJETO ABRACE,SP,São Paulo,3550308,VILA GOMES,principal,0,,,,,,
28312572000125,EQUILIBRIUM FISIOTERAPIA E PILATES,RO,Ariquemes,1100023,SETOR 03,principal,0,,,,,,
25147105000280,VITALLE CLINICA DE ESTETICA,BA,Senhor do Bonfim,2930105,CENTRO,secundario,0,,,,,,
28332470000171,,MG,Nova Serrana,3145208,CONCESSO ELIAS,secundario,0,,,,,,
28355798000103,BONA PERFORMANCE,PR,Curitiba,4106902,PORTAO,secundario,0,,,,,,
28355884000116,,SC,Criciúma,4204608,CIDADE MINEIRA NOVA,secundario,0,,,,,,
28366504000149,"ESPACO EQUILIBRIUM SAUDE, BELEZA E BEM ESTAR",BA,Paramirim,2923605,CENTRO,secundario,0,,,,,,
07594978018387,SMARTFIT,SP,São Paulo,3550308,MOEMA,principal,0,,,,,,
28403336000114,MR PROJETOS,SP,São Paulo,3550308,PINHEIROS,secundario,0,,,,,,
28424024000197,STUDIO PILATES MONICA REINA,MT,Sinop,5107909,JARDIM MARINGA,principal,0,,,,,,
28425795000107,STUDIO PILATES DO BOSQUE,MT,Cuiabá,5103403,JARDIM ACLIMACAO,secundario,0,,,,,,
28427981000177,JESSICA FITNESS ACADEMIA,PE,Escada,2605202,FREXEIRAS,principal,1,media,nome+rua,80,89,015f4bef-6b96-468d-a6a5-46c78eb0bc9a,Academia Top Fitness
28431624000182,GD FITNESS,RN,Antônio Martins,2400901,CENTRO,principal,0,,,,,,
28437130000105,ONYX3 ACADEMIA,MG,Igarapé,3130101,RESPLENDOR,principal,1,alta,num+rua+nome,100,90,cd1777c3-c395-49c6-8c66-902aa9676cce,Academia Onyx 3
28442097000101,PRIME FITNESS ACADEMIA,MG,Teófilo Otoni,3168606,JOAQUIM PEDROSA,principal,1,alta,num+rua+nome,100,100,12e9f6f2-b692-4757-a6db-2d2c571f642e,PRIME FITNESS ACADEMIA
28443670000100,SAVIO ARAUJO,RS,Tavares,4321352,ZONA RURAL,principal,0,,,,,,
28446351000140,SANTE CENTRO DE TREINAMENTO FISICO PERSONALIZADO,SC,Florianópolis,4205407,SACO DOS LIMOES,principal,1,alta,num+rua+nome,100,100,ed59c95e-c4ff-440a-afd9-833f23625b2e,SANTE CENTRO DE TREINAMENTO FISICO PERSONALIZADO
28056702000106,SMART FIT PATIO BELEM,PA,Belém,1501402,BATISTA CAMPOS,principal,0,,,,,,
28495889000144,,SP,Santos,3548500,MARAPE,principal,0,,,,,,
28496643000197,ACADEMIA SPACE FITNESS,MA,Itapecuru Mirim,2105401,NOSSA SENHORA DA CONCEICAO,principal,0,,,,,,
28499235000199,,CE,Fortaleza,2304400,SAPIRANGA,secundario,0,,,,,,
28515747000100,VITALIZE,SP,Santa Bárbara d'Oeste,3545803,VILA ALVES,secundario,0,,,,,,
28526894000177,B8 ACADEMIA,PE,Serra Talhada,2613909,NOSSA SENHORA DA PENHA,principal,0,,,,,,
28538806000157,,DF,Brasília,5300108,VILA PLANALTO,secundario,0,,,,,,
28548330000135,,RJ,Rio de Janeiro,3304557,INHAUMA,principal,0,,,,,,
03603595006875,CA INGLESES,SC,Florianópolis,4205407,INGLESES,secundario,0,,,,,,
28556653000170,,SC,Agronômica,4200309,CENTRO,principal,0,,,,,,
28557300000195,ESPACO FITNESS,CE,Crateús,2304103,VENANCIOS,principal,0,,,,,,
28571916000110,OPCAO FIT,RN,Natal,2408102,POTENGI,principal,1,media,nome+rua,100,100,b833c286-d9e2-4165-974a-f998c7be8833,OPÇÃO FIT
19193236000209,SLIM PILATES,PB,Patos,2510808,BRASILIA,secundario,0,,,,,,
28592610000140,SMART ACADEMIA,MG,São João del Rei,3162500,BOM PASTOR,principal,1,alta,num+rua+nome,100,100,b13dba2e-aaa6-4397-aa4a-580afb288660,SMART ACADEMIA
28599209000132,LAR RECANTO DO SOSSEGO,GO,Senador Canedo,5220454,CHACARAS VARGEM BONITA II,secundario,0,,,,,,
28601448000180,PARK SAUDE,DF,Brasília,5300108,PARK WAY,principal,0,,,,,,
28614575000113,CRESCERE CENTRO DE TERAPIAS,BA,Juazeiro,2918407,SANTO ANTONIO,secundario,0,,,,,,
28620287000171,EQUILIBRE ESPACO CLINICO INTEGRADO,ES,Sooretama,3205010,CENTRO,secundario,0,,,,,,
28639614000137,MUV CROSSFIT,PE,Recife,2611606,GRACAS,principal,1,alta,num+rua+nome,100,100,cd70a5e2-4ebb-4800-b9f5-cc61de345b47,MUV CROSSFIT
28645128000121,BODY FIT,SP,São Paulo,3550308,REPUBLICA,principal,1,alta,num+rua+nome,100,100,d4a60e75-4841-4748-b074-4c06f917c359,Body Fit academia 
28645734000147,AIRO FIT ACADEMIA,GO,Goiânia,5208707,JARDIM CURITIBA,principal,0,,,,,,
14980531000283,INOVAR FITNESS,MA,Bacabeira,2101251,CIDADE NOVA,principal,0,,,,,,
28653753000115,MV FITNESS,PB,Vista Serrana,2505501,CENTRO,principal,0,,,,,,
28654503000108,ACADEMIA OFICINA DO CORPO,MG,Contagem,3118601,JARDIM RIACHO DAS PEDRAS,principal,0,,,,,,
28655780000127,ZM SPORTS,SC,Florianópolis,4205407,LAGOA DA CONCEICAO,principal,0,,,,,,
28659709000112,ESTUDIO LG PESONAL,PB,Vista Serrana,2505501,CENTRO,principal,0,,,,,,
28670267000105,FITNESS WOLF ACADEMIA,SC,Luzerna,4210035,CENTRO,principal,0,,,,,,
28670647000140,,SP,São Paulo,3550308,IMIRIM,secundario,0,,,,,,
28670699000116,ESPACO CORPORE,MG,João Monlevade,3136207,NOSSA SENHORA DA CONCEICAO,secundario,0,,,,,,
07594978018549,SMARTFIT,SP,São Paulo,3550308,CASA VERDE,principal,0,,,,,,
28707042000186,LONGEVITTA CENTRO DE FISIOTERAPIA E PILATES,RS,Ibiaçá,4309803,CENTRO,secundario,0,,,,,,
28708497000116,,SP,Pindamonhangaba,3538006,RESIDENCIAL E COMERCIAL VILA VERDE,principal,0,,,,,,
28710504000114,SEVEN ASSESSORIA,MG,Betim,3106705,VILA DAS FLORES,secundario,0,,,,,,
28733631000139,RIO ECOESPORTE,RJ,Rio de Janeiro,3304557,CENTRO,secundario,0,,,,,,
28741298000100,ARENA FITNESS ACADEMIA,RS,Parobé,4314050,Arroio do Sal,principal,0,,,,,,
28769177000176,CONCEP2U CLINIC,RJ,Rio de Janeiro,3304557,BARRA DA TIJUCA,secundario,0,,,,,,
28787427000109,OXYGEN FITNESS,PR,Pato Branco,4118501,FRARON,principal,0,,,,,,
28792516000135,JV ESPORTES,DF,Brasília,5300108,PARK WAY,principal,0,,,,,,
28799943000145,RICARDO PATREZE PERSONAL TRAINER,PI,Parnaíba,2207702,BOA ESPERANCA,principal,0,,,,,,
28809373000127,STUDIO DE PILATES E FUNCIONAL,SC,Nova Itaberaba,4211454,CENTRO,principal,0,,,,,,
28812494000128,SIM SAUDE E BEM ESTAR,SP,São Paulo,3550308,CIDADE MONCOES,secundario,0,,,,,,
05843539000207,ACADEMIA CRISTAL,RS,Porto Alegre,4314902,ABERTA DOS MORROS,principal,0,,,,,,
07737623007799,,RJ,Rio de Janeiro,3304557,BARRA DA TIJUCA,principal,0,,,,,,
28831461000125,ANDREA MARCELLA PILATES,BA,Salvador,2927408,MUSSURUNGA,principal,0,,,,,,
28838073000176,,RJ,Rio de Janeiro,3304557,TIJUCA,principal,0,,,,,,
28841222000156,HOME FITNESS,PB,João Pessoa,2507507,FUNCIONARIOS,principal,0,,,,,,
03603595006956,CENTRO DE ATIVIDADES DE SAO JOAO BATISTA,SC,São João Batista,4216305,CENTRO,secundario,0,,,,,,
28861951000174,ACADEMIA EQUIPE 3,BA,Salvador,2927408,ITAPUA,principal,0,,,,,,
28871030000192,BIOFITNESS ACADEMIA,RS,Santa Maria,4316907,CAMOBI,principal,0,,,,,,
28882410000122,CROSS CLUB,AL,Maceió,2704302,SERRARIA,secundario,0,,,,,,
28885967000117,FORMUS STUDIO PILATES,SC,Joinville,4209102,CENTRO,principal,0,,,,,,
28900851000100,ESSENCIAL TERAPIAS INTEGRADAS,RJ,Saquarema,3305505,BACAXA,secundario,0,,,,,,
28900887000193,FANATICOS ACADEMIA,SP,Hortolândia,3519071,JARDIM SANTA IZABEL,principal,0,,,,,,
28905403000107,ODI SPORTS,SC,Maravilha,4210506,CENTRO,secundario,0,,,,,,
28908361000150,,MG,Nova Lima,3144805,JARDIM CANADA,secundario,0,,,,,,
28913059000190,,SP,Franca,3516200,JARDIM FRANCANO,secundario,0,,,,,,
28923741000163,,SP,Mauá,3529401,MATRIZ,principal,0,,,,,,
28925102000137,CROSS TRAINING BRUTUS,RJ,São João de Meriti,3305109,JARDIM MERITI,principal,1,media,nome+rua,100,100,472dedf8-2b08-4326-93ed-b012651828a3,Cross training Brutus 
28932312000152,ACADEMIA FAMILIA FITNESS ATIVIDADE FISICA,MG,Inhapim,3130903,CENTRO,principal,0,,,,,,
28933634000116,INSTITUTO ERA,GO,Sanclerlândia,5219001,SETOR ARM,secundario,0,,,,,,
28730270000177,TK04 CROSSFIT,MS,Campo Grande,5002704,VILA MORUMBI,principal,0,,,,,,
28941659000161,MOOD,RJ,Rio de Janeiro,3304557,BARRA DA TIJUCA,secundario,0,,,,,,
28954957000196,FISIO MIND,RJ,Rio de Janeiro,3304557,FREGUESIA (JACAREPAGUA),secundario,0,,,,,,
28973028000124,,RS,Estância Velha,4307609,LAGO AZUL,secundario,0,,,,,,
28992605000125,NUTRICAO & FITNESS ALINE EDUARDO,RJ,Rio de Janeiro,3304557,BRAZ DE PINA,secundario,0,,,,,,
29000798000153,,RJ,São Gonçalo,3304904,CAMARAO,principal,0,,,,,,
29005254000184,L&B SERVICOS DE LOGISTICOS E IMPORTACAO,PR,Campo Largo,4104204,BOM JESUS,secundario,0,,,,,,
29005860000108,IPIOCA TURISMO E FITNESS,AL,Maceió,2704302,IPIOCA,secundario,0,,,,,,
26562268000100,EQUIPE HEALTH CLUB,PR,Maringá,4115200,ZONA 04,secundario,0,,,,,,
29013531000109,,TO,Palmas,1721000,PLANO DIRETOR SUL,secundario,0,,,,,,
29029347000149,SLM INSTITUTE,SC,Florianópolis,4205407,TRINDADE,secundario,0,,,,,,
29030049000179,PROMED CARD SERVICOS MEDICOS E DIAGNOSTICO POR IMAGEM,BA,Vitória da Conquista,2933307,RECREIO,secundario,0,,,,,,
29041359000199,ADIF,PR,Curitiba,4106902,PORTAO,secundario,0,,,,,,
29041374000137,LIFE FIT ACADEMIA,RS,Canoas,4304606,MARECHAL RONDON,secundario,0,,,,,,
29044808000152,ZARA ACADEMIA,SP,São Paulo,3550308,VILA ROSARIA,principal,0,,,,,,
29050334000151,VAILSON LACERDA PERSONAL TRAINER,SP,São Paulo,3550308,JARDIM LEONOR,principal,0,,,,,,
29056212000172,ARVORE DA VIDA,SP,São Paulo,3550308,MIRANDOPOLIS,secundario,1,alta,num+rua+nome,100,100,3e8e75ba-41f2-4866-ae72-6d146b434515,Clínica de Fisioterapia Árvore da Vida
29061697000192,RENATA CAMARGO PILATES,MG,Poços de Caldas,3151800,JARDIM QUISISANA,secundario,0,,,,,,
29064121000189,SKILLS SPORTS 4KIDS,SC,Florianópolis,4205407,RIBEIRAO DA ILHA,principal,0,,,,,,
27954146000122,GREENLIFE FATIMA,CE,Fortaleza,2304400,FATIMA,principal,0,,,,,,
26144528000128,CONTROL PILATES E FISIOTERAPIA,RJ,Rio de Janeiro,3304557,RECREIO DOS BANDEIRANTES,secundario,0,,,,,,
01294009000204,FISIOMED CLINICA DE REABILITACAO FISICA,SP,Registro,3542602,CENTRO,secundario,0,,,,,,
